"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-laboratory-observation.header.participant[x].participantProfessional","fr-lm-laboratory-observation.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantProfessional",0,*,"",""
"fr-lm-laboratory-observation.header.participant[x].participantOrganisation","fr-lm-laboratory-observation.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantOrganisation",0,*,"",""
"fr-lm-laboratory-observation.header.participant[x].participantDevice","fr-lm-laboratory-observation.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantDevice",0,*,"",""
"fr-lm-laboratory-observation.header.informant","fr-lm-laboratory-observation.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-laboratory-observation.header.date","fr-lm-laboratory-observation.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-laboratory-observation.header.status","fr-lm-laboratory-observation.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Statut de l'observation","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-laboratory-observation.header.status.id","fr-lm-laboratory-observation.header.status.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"fr-lm-laboratory-observation.header.status.extension","fr-lm-laboratory-observation.header.status.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"fr-lm-laboratory-observation.header.status.coding","fr-lm-laboratory-observation.header.status.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-laboratory-observation.header.status.text","fr-lm-laboratory-observation.header.status.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-laboratory-observation.header.status.directSubject[x]","fr-lm-laboratory-observation.header.status.directSubject[x]","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-patient {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-procedure {[]} {[]}","Sujet direct de l'observation si différent du patient, par exemple dans le cas d’une observation portant sur un dispositif implanté. D’autres types de sujets peuvent être autorisés selon les implémentations.","Sujet direct de l'observation si différent du patient, par exemple dans le cas d’une observation portant sur un dispositif implanté. D’autres types de sujets peuvent être autorisés selon les implémentations.","","","","","","","","","",,,,,"",,,,"fr-lm-observation.header.status.directSubject[x]",0,1,"",""
"fr-lm-laboratory-observation.header.source","fr-lm-laboratory-observation.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-laboratory-observation.header.language","fr-lm-laboratory-observation.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-laboratory-observation.observationDate[x]","fr-lm-laboratory-observation.observationDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Date de l'observation","Date de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation.observationDate[x]",1,1,"",""
"fr-lm-laboratory-observation.type","fr-lm-laboratory-observation.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'observation","Type d'observation","","","","","","","","","",,"required","LOINC (2.16.840.1.113883.6.1) ou autre","","",,,,"fr-lm-observation.type",1,1,"",""
"fr-lm-laboratory-observation.originalName","fr-lm-laboratory-observation.originalName","","","",0,1,"","","","string {[]} {[]}
","Nom de l'observation","Nom de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation.originalName",0,1,"",""
"fr-lm-laboratory-observation.method","fr-lm-laboratory-observation.method","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Méthode utilisée pour l'observation","Méthode utilisée pour l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation.method",0,1,"",""
"fr-lm-laboratory-observation.specimen","fr-lm-laboratory-observation.specimen","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-specimen {[]} {[]}
","Prélèvement","Prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-observation.specimen",0,1,"",""
"fr-lm-laboratory-observation.order","fr-lm-laboratory-observation.order","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-service-request {[]} {[]}
","Demande d'examen correspondante","Demande d'examen correspondante","","","","","","","","","",,,,,"",,,,"fr-lm-observation.order",0,1,"",""
"fr-lm-laboratory-observation.bodySite","fr-lm-laboratory-observation.bodySite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-body-structure {[]} {[]}
","Localisation anatomique","Localisation anatomique","","","","","","","","","",,,,,"",,,,"fr-lm-observation.bodySite",0,1,"",""
"fr-lm-laboratory-observation.result","fr-lm-laboratory-observation.result","","","",1,1,"","","","Base {[]} {[]}
","Résultats d'examen","Valeur de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation.result",1,1,"",""
"fr-lm-laboratory-observation.result.Value[x]","fr-lm-laboratory-observation.result.Value[x]","","","",0,1,"","","","string {[]} {[]}
Quantity {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}CodeableConcept {[]} {[]}boolean {[]} {[]}","Valeur de l'observation. Le type de donnée doit être adapté au type d'observation.","Valeur de l'observation. Le type de donnée doit être adapté au type d'observation.","","","","","","","","","",,,,,"",,,,"fr-lm-observation.result.Value[x]",0,1,"",""
"fr-lm-laboratory-observation.referenceRange","fr-lm-laboratory-observation.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Intervalle de référence. Plusieurs intervalles de référence, de types différents, peuvent être fournis.","Intervalle de référence. Plusieurs intervalles de référence, de types différents, peuvent être fournis.","","","","","","","","","",,,,,"",,,,"fr-lm-observation.referenceRange",0,*,"",""
"fr-lm-laboratory-observation.referenceRange.low","fr-lm-laboratory-observation.referenceRange.low","","","",0,1,"","","","Quantity {[]} {[]}
","Limite inférieure de l'intervalle","Limite inférieure de l'intervalle","","","","","","","","","",,"preferred","(preferred): UCUM for units","","",,,,"fr-lm-observation.referenceRange.low",0,1,"",""
"fr-lm-laboratory-observation.referenceRange.high","fr-lm-laboratory-observation.referenceRange.high","","","",0,1,"","","","Quantity {[]} {[]}
","Limite supérieure de l'intervalle","Limite supérieure de l'intervalle","","","","","","","","","",,"preferred","(preferred): UCUM for units","","",,,,"fr-lm-observation.referenceRange.high",0,1,"",""
"fr-lm-laboratory-observation.referenceRange.normalValue","fr-lm-laboratory-observation.referenceRange.normalValue","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Valeur normale si pertinente pour l'intervalle","Valeur normale si pertinente pour l'intervalle","","","","","","","","","",,"preferred","(preferred): SNOMED CT","","",,,,"fr-lm-observation.referenceRange.normalValue",0,1,"",""
"fr-lm-laboratory-observation.referenceRange.type","fr-lm-laboratory-observation.referenceRange.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type d'intervalle de référence","Type d'intervalle de référence","","","","","","","","","",,"preferred","(preferred): HL7 Observation Reference Range Meaning Codes","","",,,,"fr-lm-observation.referenceRange.type",0,1,"",""
"fr-lm-laboratory-observation.referenceRange.appliesTo","fr-lm-laboratory-observation.referenceRange.appliesTo","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Population concernée pour cet intervalle","Population concernée pour cet intervalle","","","","","","","","","",,"preferred","(preferred): SNOMED CT, HL7 v3-Race","","",,,,"fr-lm-observation.referenceRange.appliesTo",0,*,"",""
"fr-lm-laboratory-observation.referenceRange.age","fr-lm-laboratory-observation.referenceRange.age","","","",0,1,"","","","Range {[]} {[]}
","Tranche d'âge pour cet intervalle","Tranche d'âge pour cet intervalle","","","","","","","","","",,"preferred","(preferred): UCUM for units","","",,,,"fr-lm-observation.referenceRange.age",0,1,"",""
"fr-lm-laboratory-observation.referenceRange.text","fr-lm-laboratory-observation.referenceRange.text","","","",0,1,"","","","string {[]} {[]}
","Texte libre","Texte libre","","","","","","","","","",,,,,"",,,,"fr-lm-observation.referenceRange.text",0,1,"",""
"fr-lm-laboratory-observation.interpretation","fr-lm-laboratory-observation.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Interprétation","Interprétation","","","","","","","","","",,"required","HL7 Observation Interpretation Codes","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ObservationInterpretation-cisis|20260619134042","",,,,"fr-lm-observation.interpretation",0,*,"",""
"fr-lm-laboratory-observation.note","fr-lm-laboratory-observation.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-observation.note",0,1,"",""
"fr-lm-laboratory-observation.component","fr-lm-laboratory-observation.component","","","",0,*,"","","","Base {[]} {[]}
","Composant dans le cas d'une observation composée de plusieurs sous-observations","Composant dans le cas d'une observation composée de plusieurs sous-observations","","","","","","","","","",,,,,"",,,,"fr-lm-observation.component",0,*,"",""
"fr-lm-laboratory-observation.derivedFrom[x]","fr-lm-laboratory-observation.derivedFrom[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-laboratory-observation {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-imaging-study {[]} {[]}","Référence de la resource à partir de laquelle l'observation a été faite. Par exemple, une image échographique à partir de laquelle une mesure fœtale est réalisée.","Référence de la resource à partir de laquelle l'observation a été faite. Par exemple, une image échographique à partir de laquelle une mesure fœtale est réalisée.","","","","","","","","","",,,,,"",,,,"fr-lm-observation.derivedFrom[x]",0,*,"",""
"fr-lm-laboratory-observation.hasMember[x]","fr-lm-laboratory-observation.hasMember[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-laboratory-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-observation {[]} {[]}","Cette observation est un groupe d'observations (par exemple, une batterie de tests, un ensemble de mesures de signes vitaux).","Cette observation est un groupe d'observations (par exemple, une batterie de tests, un ensemble de mesures de signes vitaux).","","","","","","","","","",,,,,"",,,,"fr-lm-observation.hasMember[x]",0,*,"",""
"fr-lm-laboratory-observation.triggeredBy[x]","fr-lm-laboratory-observation.triggeredBy[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-laboratory-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-observation {[]} {[]}","Référence à l'observation ayant déclenché la réalisation de cette observation.","Référence à l'observation ayant déclenché la réalisation de cette observation.","","","","","","","","","",,,,,"",,,,"fr-lm-laboratory-observation.triggeredBy[x]",0,*,"",""
"fr-lm-laboratory-observation.testKit","fr-lm-laboratory-observation.testKit","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}
","Test Kit utilisé pour la réalisation de l'observation.","Test Kit utilisé pour la réalisation de l'observation.","","","","","","","","","",,,,,"",,,,"fr-lm-laboratory-observation.testKit",0,1,"",""
"fr-lm-laboratory-observation.calibrator","fr-lm-laboratory-observation.calibrator","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant du calibrateur utilisé pour la réalisation de l'observation.","Identifiant du calibrateur utilisé pour la réalisation de l'observation.","","","","","","","","","",,,,,"",,,,"fr-lm-laboratory-observation.calibrator",0,1,"",""
"fr-lm-laboratory-observation.accreditationStatus","fr-lm-laboratory-observation.accreditationStatus","","","",0,1,"","","","boolean {[]} {[]}
","Statut d'accréditation du laboratoire pour l'observation.","Statut d'accréditation du laboratoire pour l'observation.","","","","","","","","","",,,,,"",,,,"fr-lm-laboratory-observation.accreditationStatus",0,1,"",""
"fr-lm-laboratory-observation.previousResults","fr-lm-laboratory-observation.previousResults","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-laboratory-observation {[]} {[]}
","Résultats précédents de la même observation","Résultats précédents de la même observation","","","","","","","","","",,,,,"",,,,"fr-lm-laboratory-observation.previousResults",0,*,"",""
"fr-lm-laboratory-observation.pointOfCareTest","fr-lm-laboratory-observation.pointOfCareTest","","","",0,1,"","","","boolean {[]} {[]}
","Indique si l'observation est un test de point de soins ou non.","Indique si l'observation est un test de point de soins ou non.","","","","","","","","","",,,,,"",,,,"fr-lm-laboratory-observation.pointOfCareTest",0,1,"",""
